Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Gpu,OpSys,Weight,SSD,HDD,Flash,Hybrid,Price_rupees
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.59,128,1000,0,0,140595.0
HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,others,8,Intel,Windows 10,1.16,256,0,0,0,178395.0
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,AMD,Windows 7,2.24,0,500,0,0,80760.75
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,Intel,Windows 10,2.1,128,0,0,0,45045.0
HP,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.16,512,0,0,0,206745.0
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,Intel,Android,0.69,0,0,64,0,57645.0
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,Intel,Windows 10,1.23,256,0,0,0,144795.0
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,Nvidia,Windows 10,4.6,256,0,0,1,288748.94999999995
Others,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.25,256,0,0,0,108045.0
Others,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.05,512,0,0,0,233730.0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,3.52,128,1000,0,0,137811.45
Others,Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4,Intel,Windows 10,1.35,0,0,32,0,20580.0
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.16,256,0,0,0,177450.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.43,256,0,0,0,158865.0
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Linux,2.09,0,500,0,0,54981.15
Asus,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.0,0,1000,0,0,45675.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.8,256,0,0,0,175245.0
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,Intel,Windows 10,0.69,0,0,64,0,50295.0
HP,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 7,1.26,256,0,0,0,198975.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,No OS,2.4,128,1000,0,0,103845.0
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,Nvidia,Windows 10,3.35,128,1000,0,0,118545.0
HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,2.04,0,2000,0,0,66045.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8,Nvidia,Windows 7,1.8,512,0,0,0,215289.90000000002
Asus,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Windows 10,1.5,0,0,32,0,29190.0
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.84,256,0,0,0,78960.0
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Nvidia,Windows 10,2.23,0,1000,0,0,64680.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,AMD,Windows 10,2.5,0,0,0,1,115395.0
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 7,3.0,256,0,0,0,414687.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,AMD,Windows 10,2.5,0,1000,0,0,82320.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,Nvidia,Windows 10,3.78,256,1000,0,0,251895.0
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 7,1.88,256,0,0,0,228030.59999999998
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16,Intel,Windows 10,2.8,512,0,0,0,256200.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.4,128,1000,0,0,119994.0
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 10,1.48,256,0,0,0,171045.0
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 7,2.59,256,0,0,0,234045.0
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,1.48,256,0,0,0,188895.0
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 7,2.0,256,0,0,0,199395.0
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8,Intel,Windows 7,1.26,256,0,0,0,241179.74999999997
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.18,256,0,0,0,106039.5
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.88,256,0,0,0,165795.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.27,256,0,0,0,245595.0
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,Intel,No OS,1.9,0,1000,0,0,35595.0
HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,AMD,Windows 10,1.86,0,500,0,0,31185.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,AMD,No OS,2.32,0,1000,0,0,62895.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.62,0,1000,0,0,125895.0
Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8,Nvidia,Windows 10,2.04,256,0,0,0,236321.4
HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4,AMD,Windows 10,1.91,256,0,0,0,50283.45
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.7,256,1000,0,0,156744.0
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,Intel,Windows 7,1.4,512,0,0,0,241395.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,AMD,Windows 10,2.5,0,0,0,1,82791.45
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,1.48,512,0,0,0,214305.0
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 7,1.7,256,0,0,0,157395.0
MSI,Gaming,14.0,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,1.7,256,1000,0,0,185745.0
HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.62,0,1000,0,0,94395.0
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8,Intel,Windows 10,2.2,0,1000,0,0,48195.0
HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,No OS,2.1,0,500,0,0,50083.950000000004
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.62,128,1000,0,0,157290.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.95,256,0,0,0,145950.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,Nvidia,Windows 10,2.2,0,1000,0,0,49140.0
HP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,Intel,Windows 10,1.44,0,0,32,0,26145.0
MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.2,0,1000,0,0,88095.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.96,256,0,0,0,71295.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,Intel,Windows 10,2.1,512,0,0,0,121695.0
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,Intel,Windows 10,2.2,0,500,0,0,38745.0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,No OS,2.1,0,500,0,0,41790.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,No OS,2.2,0,1000,0,0,74445.0
Asus,Notebook,14.0,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.0,256,0,0,0,80745.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4,Intel,Windows 7,2.32,0,0,0,1,86625.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,3.31,512,0,0,0,137025.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,1.91,128,1000,0,0,226103.84999999998
HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 10,2.07,0,500,0,0,68250.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.36,256,0,0,0,171885.0
Lenovo,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6,Nvidia,Windows 10,1.54,256,0,0,0,87255.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Linux,1.98,256,0,0,0,93976.05
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,Intel,Windows 10,2.1,0,500,0,0,34965.0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6,Nvidia,Windows 10,2.18,0,1000,0,0,83895.0
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.591,256,1000,0,0,95445.0
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,2.09,512,0,0,0,123795.0
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Nvidia,Windows 10,2.23,256,0,0,0,72555.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8,Intel,Linux,1.23,256,0,0,0,115395.0
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,4.2,256,1000,0,0,272895.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.4,0,1000,0,0,85995.0
Others,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,others,4,ARM,Chrome OS,1.15,0,0,32,0,69195.0
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.86,0,500,0,0,50925.0
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,Intel,Mac OS X,0.92,0,0,256,0,122115.0
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.6,256,0,0,0,125895.0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,Nvidia,Windows 10,2.21,128,1000,0,0,139335.0
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,AMD,No OS,1.9,0,1000,0,0,38640.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,4.3,512,1000,0,0,225750.0
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,Intel,Linux,2.1,0,1000,0,0,28560.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.43,256,1000,0,0,215134.5
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,AMD,Windows 10,2.3,128,0,0,0,52395.0
Lenovo,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,Nvidia,No OS,2.2,0,500,0,0,66045.0
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,Intel,Windows 10,2.0,512,0,0,0,134925.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.2,512,0,0,0,281400.0
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.2,0,1000,0,0,122745.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,AMD,Windows 10,2.36,256,0,0,0,93345.0
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.91,256,0,0,0,60795.0
Lenovo,Notebook,15.6,1366x768,others,4,AMD,Windows 10,2.2,0,500,0,0,31395.0
Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,8,Nvidia,Windows 10,3.3,0,1000,0,0,66045.0
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.2,256,1000,0,0,257145.0
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,Intel,Mac OS X,0.92,0,0,512,0,134295.0
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.2,128,1000,0,0,183645.0
MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.43,256,1000,0,0,204643.95
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.191,256,0,0,0,104895.0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.9,256,1000,0,0,204645.0
Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2,Intel,Chrome OS,1.3,32,0,0,0,18270.0
Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4,Nvidia,Windows 10,3.3,0,1000,0,0,62790.0
Lenovo,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,Intel,No OS,2.8,0,1000,0,0,56595.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.6,128,1000,0,0,133560.0
Acer,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,8,Intel,Windows 10,1.2,256,0,0,0,120645.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,2.3,256,0,0,0,160545.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,154991.55
HP,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 2.7GHz,6,AMD,Windows 10,2.1,0,1000,0,0,55545.0
Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 7,1.26,256,0,0,0,179903.84999999998
Dell,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.08,0,500,0,0,53445.0
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,Intel,Windows 10,2.65,0,1000,0,0,32445.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.29,256,0,0,0,155085.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Linux,2.18,0,1000,0,0,54795.3
Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.6,128,1000,0,0,108045.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,120645.0
Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.50GHz,16,Intel,Windows 10,1.3,512,0,0,0,173250.0
Others,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,1.95,1000,0,0,0,367395.0
Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,8,Intel,Windows 10,2.3,0,1000,0,0,49246.049999999996
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.7,256,1000,0,0,167790.0
Apple,Ultrabook,11.6,1366x768,Intel Core i5 1.6GHz,4,Intel,Mac OS X,1.08,0,0,256,0,100695.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,2.1,0,1000,0,0,50190.0
HP,Ultrabook,14.0,2560x1440,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 7,1.54,256,0,0,0,230809.95
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,2.24,0,500,0,0,77385.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.3,128,1000,0,0,122745.0
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.4,512,0,0,0,157395.0
Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6,AMD,Windows 10,2.2,256,0,0,0,62744.850000000006
Asus,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.45,256,0,0,0,134400.0
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,Intel,Linux,2.4,0,500,0,0,37989.0
Dell,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,Nvidia,Windows 10,2.77,512,0,0,0,188895.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,1.54,256,0,0,0,115498.95
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.5,256,1000,0,0,168000.0
Dell,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.6,0,500,0,0,91875.0
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.34,256,1000,0,0,244125.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,No OS,2.3,256,0,0,0,60165.0
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7Y54 1.2GHz,8,Intel,Windows 10,1.24,256,0,0,0,190365.0
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,Intel,Linux,2.2,0,500,0,0,34020.0
HP,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,AMD,Windows 10,1.86,0,500,0,0,41895.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6100U 2.3GHz,6,Nvidia,Windows 10,2.4,128,0,0,0,59745.0
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.9,256,0,0,0,112560.0
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,Intel,Windows 10,2.2,0,500,0,0,46618.950000000004
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Windows 10,2.0,0,1000,0,0,35595.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,4.0,128,1000,0,0,199500.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,2.29,0,500,0,0,51450.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,AMD,Windows 7,2.32,0,0,0,1,93975.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.4,128,1000,0,0,129045.0
Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.8,128,0,0,0,87466.05
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8,Intel,Windows 10,1.2,512,0,0,0,76545.0
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6,Intel,Windows 10,2.3,0,1000,0,0,48195.0
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Linux,2.4,0,500,0,0,30345.0
Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2,Intel,Windows 10,2.2,0,500,0,0,39795.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.6,0,1000,0,0,94395.0
HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6,AMD,Windows 10,2.04,0,0,0,1,57748.950000000004
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,AMD,Linux,2.3,0,1000,0,0,84628.95
HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,Intel,Windows 10,1.17,0,0,32,0,21945.0
Asus,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4,Nvidia,Windows 10,2.2,0,500,0,0,75633.6
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,Intel,Windows 10,1.8,128,0,0,0,66990.0
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16,Intel,Windows 10,1.3,512,0,0,0,157395.0
Lenovo,Notebook,14.0,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2,Intel,Windows 10,1.5,0,0,64,0,24045.0
HP,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,6,AMD,Windows 10,2.19,0,1000,0,0,80220.0
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,Intel,Windows 10,2.2,0,500,0,0,38745.0
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8,Intel,Windows 10,1.2,512,0,0,0,76545.0
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6,Intel,Windows 10,2.3,0,1000,0,0,48195.0
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Linux,2.4,0,500,0,0,30345.0
Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2,Intel,Windows 10,2.2,0,500,0,0,39795.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.6,0,1000,0,0,94395.0
HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6,AMD,Windows 10,2.04,0,0,0,1,57748.950000000004
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,AMD,Linux,2.3,0,1000,0,0,84628.95
HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,Intel,Windows 10,1.17,0,0,32,0,21945.0
Asus,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4,Nvidia,Windows 10,2.2,0,500,0,0,75633.6
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,Intel,Windows 10,1.8,128,0,0,0,66990.0
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16,Intel,Windows 10,1.3,512,0,0,0,157395.0
Lenovo,Notebook,14.0,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2,Intel,Windows 10,1.5,0,0,64,0,24045.0
HP,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,6,AMD,Windows 10,2.19,0,1000,0,0,80220.0
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,Intel,Windows 10,2.2,0,500,0,0,38745.0
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8,Intel,Windows 10,1.2,512,0,0,0,76545.0
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6,Intel,Windows 10,2.3,0,1000,0,0,48195.0
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Linux,2.4,0,500,0,0,30345.0
